barcode,description
8410740922166,66.CONGUITOS.G/BLANCO.120G
8410740921855,55.CONGUITOS.G/CHOCO.120G
5411188139034,34.ALPRO.MANZANA.CANELA
5411188136347,47.ALPRO.FRUTOS.R.CON.DATILES
5411188128663,63.ALPRO.FRAMBUESA.MANZANA
193071597,28.SAL.PARA.LAVAVAJILLA.2K
8480012017128,28.SAL.DE.LAVAVAJILLA.2KG
8410069020079,79.ENSALADAS.HELICES.GALLO.400G
3228023150077,77.CREMA.DE.QUESO.D.OVEJA
5010478667013,13.SQUASHIES.CHERRY/APPLE
5010478548718,18.SQUASHIES.BUBBLEGUM
5010478501782,82.SQUASHIES.RASPBERRY.MILK
5711953205941,41.STARBUCKS.PISTACHO.220ML
8410199028563,63.DORITOS.BITS.TAX.MEX.74G
8410494303891,"91.PEPRSI,ZERO.500ML"
8411585520104,04.LECHE.FIBRA.COVAP.1L
8411859561161,61.RESKETOS.XTRA.HOT.120G.RISI
8410573100885,85.DOBLE.M.PALOMITAS.90G
42189336,36.SUGUS.5SABORES
193492559,84.TOP.CORN.SWEET.SALTY.120G
8051369005320,20.OREO.SANDWICH
8410564029584,84.FRIT.PALOMITAS.SWEET.SALTY
8410564030344,44.FRIT.CHIP.TOMATE.ALBAHACA
8410564030337,37.FRIT.CHIP.SAL.PIMIENTA
8711659097380,80.FIAMBRE.DE.POLLO.CHATAR
8711659097441,41.FIAMBRE.DE.BUEY.150G
5401107007131,31.YOGURT.PISTACHO.CHATAR.180G
5401107007094,94.YOGURT.GRANADA.CHATAR.180G
8435406634320,20.CHUBASQUERO
6947802337276,76.PARAGUAS.CORTO
8480012048276,76.DETERGENTE.MARCELLA.3L.IFA
5000396020687,87.MINI.OREO.115G
8410634083218,18.QUEOS.FETA.PATROS.TGT.150G
84126634,34.PANTERA.ROSA.BIMBO
8436610660396,96.ALMEJAS.GALLEGA.SALVAMAR
8410416006114,14.CANELONES.CARNE.CARRETILLA
8410436487122,22.FA.PINK.PASSION.150ML
5900130044774,74.NURI.CREAM.ANTOLIAN.PISTACHO
8718951176874,74.KIDS.MOUTHWASH.COLGATE.250ML
5410853047964,64.PILAS.AA.PANASONIC.4U
8412122033019,19.CEPILLO.MADERA.BETER
8422608062709,09.CEPILLO/P.CIRCULAR.ALINE
8428076006733,33.COLONIA.NENUCO.200ML
8413300330760,60.SIGNAL.BLANQUEADOR.75ML
8001700000200,00.ESPONJA.CALYPSO.RELAX
8710908881237,37.RADOX.HANDWASH.250ML
18428076006730,"30.BOLLERIA.1,20"
8437005901452,52.P.FOXY.BOUQUET.6U
8422608004327,27.CEPILLO.ALINE.18CM
8718951731660,60.SANEX.MEN.ACTIVE.CONTROL.6.1
8801073115378,78.BULDAK.HOT.CHIKEN.F.RAMEN
8424536936862,62.ACEITE.GIRASOL.FONTASOL.1L
8411190063195,95.ACEITE.O.ECOLOGICO.COOSUR.1L
5038862230612,12.ANTIOXIDANTE.VERDE.INNOCENT
8410087243993,93.CAÑA.CACAO.DULCESOL
0000000010,00.P.95
8410843112648,48.IMPERIAL.CLASICO.ELPOZO
6924765501692,92.MACHERO.BANDERA
4002671113214,14.QUESO.FETA.200G
8410707106387,87.ZUMO.DE.TOMATE.200ML
6111180006615,61.ZAFRAN
40111490,90.M&M.CHOCOLATE.45G
8434164454423,23.PHOSKITOS.38G
8410046661738,38.DETER.FLOTA.COLONIA.52LV
8411426790000,00.GARBANZO.LA.FLOR.ANDALUCIA.560G
8411414015566,66.FLORBU.MINI.SPECULOOS.140G
8411414015337,37.FLORBU.MINI.TORTA.CANELA.140G
8413413020053,53.ALBONDIGAS.AL.ESTILO.CASERO
8710605030525,25.SALSA.CHILLI.SAUCE.270ML
8410091103368,68.HORNIMANS.TE.CLASSIC.25U
8410500032494,94.ACTIVIA.KEFIR.272ML.DANONE
8413164026861,61.MISTERCORN.ORIGINAL.132G
8410843150886,86.FIAMBRE.PECHUGA.PAVO
5601856230150,50.P/HIG.ESTRELA.18U
8410199015693,93.SUNBITES.CHEDDAR.CEBOLLA.95G
8410199015679,79.SUNBITES.SNACK.MULTICEREALES
8413212003509,09.MOZZARELLA.FRESCA
8480012039779,79.DISCO.DESMAQUILLANTE.OVAL.80U
8410670080042,42.MANOPLA.DE.BAÑO
96133262,62.CADBURY.WHOLENUT.45G
50312610,10.CADBURY.FRUIT.NUT.45G
4745010374302,02.GREATEST.PEPPERMINT.16MG
7622202209758,58.SPORTS.MIX.MAYNARDS.130G
8411859561062,62.PALOMITAS.CHOCO.80G
87368529,29.MENTOS.SOUR.TONES
7340131606324,24.NOCCO.LIMA/LIMON.355ML
7340131606317,17.NOCCO.ELECTROLYTE.BLOOD.ORANGE
7420000142013,13.NECTAR.MANGO.CON.PULPA.500ML
8437012555372,72.PANELA.454G
8411400010247,47.KEFIR.PROBIO.NATURAL.CLESA
8480012015445,45.CIRUELA.SIN.HUESO.IFA.200G
8480012017197,97.CREMA.BALSAMICA.MODENA.IFA
8410714109012,12.AZUCAR.MORENO.SOBRE.300G
8480012005019,19.TOMATE.TROCEADO.IFA390G
8410175083661,61.HERO.B.MELOCOTON.PLATANO
8410087014111,11.BULGARO.ALCACAO.DULCESOL
8410740921756,56.EGGS.LACASITOS.37G
8410087170527,27.SURTIDO.DULCESOL
7622210704740,40.MILKA.OREO.CHOCOLATINA
8480012007068,68.SARDINA.TOMATE.IFA.120G
8721274825442,42.SANDWICH.DINOSAURUS
8721274812831,31.MAGNUM.PISTACHO
8000920596708,08.MAGNUM.CARAMEL.&.NUTS
8721274809893,93.CORNETO.PISTACHIO
8721274810011,11.VOLCANIX.CARAMEL.LAVA
8410320001595,95.CHOPPED.CON.VACUNO
8480012037560,60.CREMA.BALSAMICA.CON.FRAMBUESA.250ML
8412666002250,50.BARRACA.CEBOLLA.GRANULADA
8410329021013,13.VINAGRE.DE.MANZANA.750ML
8480012048740,40.LEJIA.AMARILLO.5L.IFA.
8002270044892,29.S.PELEGRINO.PACK.6
8002270002045,45.AGUA.GAS.PELEGRINO.1L
8480012018156,56.PREPARADO.CARNE.IFA.50G
8412666025099,99.CEBOLLA.FRITA.100G
8411769005670,70.SALCHICHA.10U
80897873,37.MENTOS.PURE.FRESH.30G
8412600063354,54.PAN.NATU.100%.CER/SEMI.BIMBO
8480012030462,62.TE.VERDE.JENGIBRE.Y.LIMON.IFA
8412900401184,84.TE.GENGIBRE.CON.LIMON.20U
8719200296343,43.TULIPAN.PARA.MONTAR.250ML
8410344151306,06.ACEITUNA.VERDE.RELLENA.DE.ANCHOA
8445291901087,87.NESCAFE.CLASIC.10U
8413178391580,80.SOUR.PENCILS.4X4.VIDAL
5900951310843,43.SNIKERS.SUPER+1
5000112629125,25.DR.PEPPER.CHERRY.330ML
8002270586835,35.ARANCIATA/R.SANPELLEGRINO.330ML
8002270396885,85.MELOGRANO/A.SANPELLEGRINO.330ML
6412500076289,89.PANDA.SOFT.LIQUORICE.ORIGINAL
8436568782881,81.ENERYETI.SABOR.MARACUYA
8434165686069,69.BOCADITO.SALTED.CHOCOLATE
8423717425010,10.MAGDALENA
8935048608937,37.TROPI.GRAPE.JUICE.DRINK
8410494303914,14.LIPTON.ICE.LIMON.500ML
8435495846291,91.DET.LIQUI.LAVANDERA.F/CEREZO
8435495841944,44.DET.LIQUI.LAVANDERA.F/BLANCAS
8435495841937,37.DET.LIQUI.LAVANDERA.MARSELLA
8435495846307,07.DET.LIQUI.LAVANDERA.E/PRIMAVERAL
615402256261,61.MUBAR.LOVE.700
8411426790017,17.ALUBIAS.LA.FLOR.ANDALUCIA.560G
8428076017401,01.DUREX.SENSITIVO.12U
4900006772,72.FANTA.BERRY.330G
8437019226176,76.ECOGEL.CUCARACHAS.5G
8410702000031,31.VINO.ROSADO.TEMPRANILLO.75CL
5601012011500,00.VINO.ROSADO.MATEUS.750ML
8410106023254,54.VINO.SEMIDULCE.RIOJA.75CL
8410061210348,48.VINO.BLANCO.BARBADILLO.750ML
8410261754017,17.VERDEJO.RUEDA.MAYOR.DE.CASTILLA.75CL
8411327122016,16.MOHOU.ESPECIAL.330ML
8413681000344,44.ALHAMBRA.TRADICIONAL.330ML
5601164164741,41.CARLSBERG.VERDE.330ML
8411090101331,31.CRUZCAMPO.PILSEN.330ML
5014379003161,61.BUDWEISER.330ML
8412598000010,10.ESTRELLA.GALICIA.ESP.330ML
8411327022019,19.MAHOU.CLASICA.330ML
8410655000010,10.SANMIGUEL.ESPECIAL.330ML
87120158,58.HEINEKEN.ORIGINAL.330ML
8411090614350,50.CRUZCAMPO.REDLER.330ML
8410406311006,06.VINO/R.MARQUES.DE.CACERES
8410302106706,06.VINO/R.CAMPO.VIEJO
8410591002413,13.VINO/R.CUNE.CRIANZA
8420342002012,12.VINO/R.PROTOS.ROBLE
8410261141206,06.VINO/R.ANTAÑO.TEMPRANILLO
8410702001014,14.VINO/R.LOS.MOLINOS.TEMPRANILLO
8410702001021,21.VINO/ROS.LOS.MOLINOS.ROSADO/T
8410702001038,38.VINO/B.LOS.MOLINOS
8410302106324,24.VINO/B.CAMPO.VIEJO.FRESCO
8410302106317,"17.VINO.ROS.CAMPO,VIEJO.SUAVE"
8410702000215,15.VINO.ALBALI.CRIANZA
8410702000154,54.VINO.ALBALI.TEMPRANILLO.SLEC
8410702000048,48.VINO/B.ALBALI.AIREN.VERDEJO
8436612580036,36.EMPARRADO.MEDIOMSWEET
8410849000178,78.VINO/ROS.PEÑASCAL.ROSADO
8410113001023,23.VINO.VIÑASOL.TORRES.ECOLOGICO
8410412520478,78.BABARIA.LOCION.SOLAR.P/ALTA
8410412000321,21.BABARIA.BALSAMO.P/DESPUES.DE.SOL
8435454010114,14.BIBERON.CON.CUELLO.ANCHO.150ML
8435454010121,21.BIBERON.CON.CUELLO.ANCHO.150ML
5900130045009,09.PIRULO.FRUIT.EXPLOSION
8436615685035,35.HELADO.BLUBERRY.CHEESECAKE
8051369005863,63.MAXIBON.STRANGER.THINGS
5900130045382,82.HELADO.LOTUS.BISCOFF
8436615685196,96.MILKA.VAINILLA&CHOCOLATE
8410793226136,36.CERVEZA.VICTORIA.330ML
8410525116803,03.JELLY.CROCODILES.FINI
8413178391320,20.GUMMY.BEARS.VIDAL
8410500010768,68.YOGOR.PACK
8480012046975,75.ESTROPAJO.ACERP.INOXIDABLE.IFA
8412600064511,11.BIMBO.SIN.CORTEZA.INTEGRAL.100%
8410843152460,60.PASTA.BOX.JAMON.QUESO.ELPOZO
7312040017683,83.ABSOLUT.VODKA.700ML
7461323129237,37.BARCELO.AÑEJO
5099873090473,73.JACK.DANIELS
5000299605042,42.BEEFEATER.LONDON
5000267014203,03.RED.LABEL.JOHNNIE.WALKER
5010103800945,45.WHISKY.J.&.B
5000299606292,92.WHISKY.BALLANTINES.FIEST
8410036800499,99.CAVA.FREIXENET.NEVADA.NEGRA.BRUT
8410036800512,12.CAVA.FREIXENET.NEVADA.SEMI.SECO
8410036800468,68.CAVA.FREIXENET.NEGRA.BRUT
8410036800482,82..CAVA.FREIXENET.NEGRA.SEMI.SECO
8411277350118,18.CAVA.JAUME.SERRA.SEMI.SECO
8411277063049,49.CAVA.JAUME.SERRA.BRUT
8410793036124,24.VOLL.DAMM.DOBLE.MALTA.500ML
8411090171327,27.CRUZCAMPO.PILSEN.500ML
8413681241112,12.ALHAMBRA.TRADICIONAL.500ML
8410793226129,29.VICTORIA.MALAGA.500ML
8410655000430,30.SAN.MIGUEL.ESPECIAL.500ML
8411327052016,16.MAHOU.CLASIC.500ML
8411327152013,13.MAHOU.ESPECIAL.500ML
5000213101872,72.GUINNESS.DRAUGHT.500ML
8712000900045,45.HEINEKEN.ORIGINAL.500ML
5410228312345,45.CARONA.CERVEZA.330ML
8411090419054,54.SHANDY.CRUZCAMPO.LIMON.330ML
8711300999926,26.J&B.COLA.250ML
5449000322982,82.ABSOLUT.VODKA.SPRITE.250ML
8711300999896,96.MOJITO.CAPTAIN.MORGAN.250ML
5449000336606,06.BACARDI.COCA.COLA.250ML
5449000168481,81.JACK.DANIELS.COCACOLA.330ML
8410036807658,58.CAVA.FREIXENET.PROSECCO.20CL
8410036807634,34.CAVA.FREIXENET.ITALIAN.ROSE.20CL
5000329003022,22.MINI.GINBEEFEATER.LONDON.
082184000052,05.MINI.WHISKEY.JACK.DANIIEL
5000267096261,61.MINI.WHISKY.BLACK.LABEL
5000267096278,78.MINI.WHISKY.RED.LABEL
7461281118243,43.MINI.RON.BARCELO.AÑEJO
8431250901090,90.SACACORCHOS.PROFESIONAL
615402269704,04.MUBAR.FRESH.MINT.0%NICOTINA
615402793544,44.MUBER.TRIPLE.PEACH.0%.NICOTINA
615402125420,20.MUBAR.MIXED.BERRIES.0%.NICOTINA
615402694742,42.MUBAR.CHERRY.CRANBERRY.0%.NICOTINA
615402670661,61.MUBAR.RASPBERRY.WATERMELON.0%NICOTINA
080432400340,34.MINI.WHISKY.CHIVASREGAL
8410022118225,25.QE.MUFFIN.EXTRA.CHOCO
8410793036131,31.VOLL.DAMM.DOBLE.MALTA.330ML
8410634001632,32.QUESO.MOZZARELLA.PIZZ.200G
5011013100156,56.LICOR.BAILEYS.700ML
5000281015248,48.GINEBRA.TANQUERAY.700ML
5010677012768,68.RON.BACARDI.1L
5099873017623,23.JACK.DANIELS.APPLE.70CL
5410316083607,07.VODKA.SMIRNOFF.70CL
5000267024202,02.WISKY.BLACK.LABEL.70CL
5000277000906,06.WISKY.WHITE.LABEL.700ML
7460855232224,24.RON.BRUGAL.AÑEJO.700ML
8411144100068,68.GIN.LARIOS.70CL
8410087655826,26.SUSUS.RELLENO.DE.CREMA
8410087655833,33.SUSUS.RELLENO.DE.CACAO
8410087656670,70.DONAS.RELLENA.DE.NATA
8410087656687,87.DONAS.RELLENAS.DE.CACAO
8410087657127,27.BERLINAS.RELLENA.DE.CREMA
7622300743574,74.DAIRY.MILK.CLASSIC
8410854012319,19.WISKY.DYC.70CL
8410013007750,50.CAVA.CODORNIU.20CL
8437002729165,65.BACALAO.DORADO.240G
8425526401230,30.PARRILLADA.DE.POLLO.600G
8410261151625,25.DON.SIMON.SANGRIA.1.5L
5012461005048,48.COCKTAIL.PIÑA.COLADA.250ML
8438001441379,79.ZUPPERZ.ANIMALS.GUMMY.FILLED
8438001441461,61.ZUPPERZ.BRICK.GUMMY
8426617012786,86.SWEET.BANANAS.HARIBO
7460855236116,16.BRUGAL.EXTRA.VIEJO.700ML
8437022012292,85.BIZCOCHO.DE.PROTEINA.CHOCOLATE.200G
8437022012285,85.BIZCOCHO.DE.PROTEINA.MANTEQUILLA.200G
8437022012278,78.BIZCOCHO.DE.PROTEINA.LIMON.200G
8410412520423,23..BABARIA.BRONZE.15SPF.100ML
8721201933592,92.SALSA.MAYO.TRUFA.HELLMANNS
5601370003032,32.AZUCAR.MORENO.1K.SIDUL
5905187300125,25.SALTLETTS.STICKS.LOREZO
8411859562687,87.GUSANITO
615402056168,68.MUBAR.TRIPLE.PEACH
8413178391542,42.LACES.4X4.VIDAL
8480012003114,14.LEJIA.LAVA.ROPA/BLCA.IFA.2L
8411660180278,78.ABRILLANTADOR.ALEX.1500ML
8413164027271,71.PIPONAZO.GREFUSA.80G
8413164026892,92.MIX.BARBACOA.80G.GREFUSA
8413164026922,22.MIX5.MISTERCORN.GREFUSA
8435509184401,01.SACACORCHOS.2EN1
8435509184418,18.SACARCORCHOS.3EN1
5411188137931,31.ALPRO.CHERRY.400G
8410466188518,18.VINO.DE.LICOR.DULCE.MALAGA.VIRGEN.75CL
5060215330090,90.VINO.TINTO.IHEART.MERLOT.75CL
5060215330083,83.VINO.BLANCO.IHEART.PINTO.GRIEGO
5060215330021,21.VINO.BLANCO.IHEART.CHARDONNAY.75CL
5060215330830,30.VINO.BLANCO.SECO.IHEART.SAUVIGNON.BLANC.75CL
8410537700724,24.VINO.ROSADO.EL.COTO.75CL
8413100619126,26.QUESO.FRESCO.FLOR.DE.RONDA.250G
8420756002943,43.ARROZ.CON.LECHE.REINA.PACK4
5000382123880,80.IRN.BRU.330ML
5410228312338,38.CERVEZA.CORONA.PACK6
8413681300895,CERVEZA.ALHAMBRA.TRADICIONAL.PACK12
7312040017508,08.ABSOLUT.VODKA.50ML
7312040017201,01.ABSOLUT.VODKA.200ML.
5000299618363,63.GIN.BEEFEATER.200ML
7461323129282,82.RON.BARCELO.350ML
5410316233446,46.VODKA.SMIRNOFF.200ML
5010677012218,18.RON.BACARDI.200ML
5010103800051,51.WISKY.J&B.200ML
5099873046173,73.WISKY.JACK.DANIELS.200ML
5035766641827,27.CERVEZA.JON.SMITHS.500ML
8006530043441,41.LENOR.27LAVADO.567ML
8412600061954,54.BIMBO.BURGER.RUS.SIN/G
5024993733160,60.WKD.CHERRY.ICE.VODKA.MIX.330ML
5024993733184,84.WKD.IRON.BREW.VODKA.MIX.330ML
5024993733177,77.WKD.BLUE.VODKA.MIX.330ML
5010677840095,95.BACARDI.MOJITO.250ML
7610113018217,17.BACARDI.LIMON.&.LIM.250ML
7640175742461,61.BOMBY.GIN.TONIC.250ML
8410024710601,01.MALIBU.ORIGINAL.700ML
5010284100070,70.MALIBU.ORGINAL.200ML
8410843142386,86.CHOPPERD.PORK
8410109001631,31.CHOCOLATE.A.LA.TAZA.1L VALOR
8410014040114,14.CHOCOLATE.SOBRE.PALADIN
8428922020227,27.SANGRIA.SANDEVID.1L
8410261152011,"11.TINTO.DE.VERANO.LIMON.1,5L.D.SIMON"
8410283346504,"04.TINTO.VERANO.LIMON.1,5L.LA.CASERA"
8410261151106,06.SANGRIA.DON.SIMON.1L
9002490293000,00.REDBULL.CEREZA.250ML
8718951731332,32..SANEX.DERMO+SENSITIVE
4745010483967,67.MUNCH.PUNCH.LEMON.LIME
4745010483639,39.MUNCH.PUNCH.BLUE.STARBALLS
4745010483646,46.MUNCH.PUNCH.SOUR.STARBALLS
4745010483615,15.MUNCH.PUNCH.CRUNCHY.RAINBOWS
8410376076455,55.GALLETA.HOOKIES.TUESTIS.PACK3
8428186004018,18.COLIN.GORDO
8436539953302,02.PICOS.REGAÑAS.20G
8410702060035,35.VINO.TINTO.VIÑA.ALBALI.ROBLE.75CL
080432402931,93.WISKY.CHIVAS.70CL
8410283346405,05.TINTO.VERANO.CLASIC.LA.CASERA.1.5L
8410283381048,48.TINO.D.VERANO.CLASICO.LA.CASERA.33CL
8410283303750,50.TINTO.D.VERANO.LIMON.LA.CASERA.33CL
3155930001355,55.DESPERADOS.MINT.LIME.500ML
8410525143403,03.CHEWING.GUM.PASTEQUE.FINI
8410031972993,93.SMINT.FRESA.CON.VITAMINA.C.105G
8682790002260,60.SMINT.PEPPERMINT.SIN.AZUCAR.150U
87366501,01.SMINT.SOURS.FRESA.CON.VITAMIN.C.70U
87366495,95.SMINT.SOURS.LIMON.CON.VITAMIN.C
8410793666130,30.CERVEZA.VICTORIA.CON.LIMON.33CL
5011007027087,87.RON.COLA.HAVANA.CLUB.250ML
5000299618448,48.BEEFETER.GINTONIC.PINK.STRAWBERRY.25CL
8412666026812,12.ANIS.ESTRELLADO.LA.BARRACA.65G
8412666026119,19.CARNE.PIMIENTO.CHORICERO.LA.BARRACA.140G
8412666026102,02.CARNE.D.PIMINETO.ÑORA.LA.BARRACA.140G
4006000232287,87.NIVEA.SUN.PROTECCION.UV.PIEL.SENSIBLE.SIN.PERFUME.KIDS
42495260,60.NIVEA.SUN.UV.FACE.24H.HIDRATACION.F50
832697000595,59.PLATANITOS.CHIPS.DULCE.75G
832697000588,58.PLATANITOS.CHIPS.AJO.75G
832697001479,47.TOSTONES.CHIPS.SAL.MARINA.60G
832697000663,66.PLATANITOS.CHIPS.LIMON.70G
832697001110,11.YUCA.CHIPS.SAL.MARINA.57G
832697000564,56.PLATANITOS.CHIP.SAL.MARINA.75G
7790040424005,05.CRIOLLITAS.ORIGINAL.100G
7790040429130,30.RUMBA.SABOR.ORIGINAL.110G
7790040429208,08.GALLETITAS.DULCE.AMOR.110G
8437025007073,73.ALFAJOR.BLANCO.CON.DULCE.DE.LECHE
8437025007066,66.ALFAJOR.NEGRO.CON.DULCE.DE.LECHE
8437025007455,55.BON.BON.BARRITA.DE.CACAHUETE
8412500660837,37.PATE.LA.PIARA.CLASIC.PACK2
8414100381303,03.SCHWEPPES.NARANJA.1.5L
8437017153856,56.KOMBUCH.SUPERFLOW.250ML
8437017153726,26.KOMBUCHA.MANGO.250ML
5000232902450,50.BEKED.BEANS.BRANSTON.410G
8002920018884,84.ALUBIAS.GUISADA.420
5000382108238,38.BARR.BUBBLEGUM.330ML
4895264300210,10.POUCH.GRAPE.LOST.MARY.30MG
8410843141129,29.MORTADELA.SICILIANA.ELPOZO
4895264300234,34.POUCH.STRAWBERRY.LOSTMARY
4895264300197,97.POUCH.MINT.LOSTMARY
5000171050434,34.FRENCH.TUNA.PASTA.SALAD
5000171054449,49.ITALIAN.TUNA.PASTA.SALAD
5000171054456,56.MEXICAN.TUNA.BEAN.SALAD
5000171050656,56.MEDITERRANEAN.TUNA.P.SALAD
8413413110105,05.MINI.ALBONDIGAS.POLLO.LEDUAN.410G
8410140010302,02.LA ANCHOA.EL.MENU.42G
8410762220899,99.PIZZA.MINI.CASA.TARRADELLAS
8411144100402,02.GIN.LARIOS.ROSA.70CL
5099873001370,70.WHISKY.JACK.DANIELS.HONEY.70CL
5010677012744,44.RON.BACARDI.CARTA.BLANCA.70CL
7312040090204,04.VODKA.ABSOLUT.CITRON.200ML
7312040090501,01.MINI.VODKA.ABSOLUT.CITRON.50ML
8420933000199,99.ALIMENTO.PAJAROS.DON.PICO.500G
7393714377012,12.KOPPARBERG.WILDBERRIES.500ML
7393714372208,08.KOPPARBERG.MIXED.FRUIT.500ML
5391516871402,02.MAGNERS.IRISH.CIDER.500ML
8411859553418,18.SURTIS.RISI110G
8422283075346,46.GUSANITO..QUESO.ROJO.110G
8410087100425,25.PATATA.FRITA.110G.LA.BLANCA.P
8422283075360,60.APERITIVO.COCKTAIL.120G.LA.BLANCA.P
8422283075384,84.PATATA.LIGHT.LA.BLANCA.P
8422283075353,53.RUEDA.DE.PATATA.LA.BLANCA.P
3667303360681,81.BURGER.DOBLE.PACK.2
8413279800042,42.MIEL.EUCALIPTO.DORAY.350ML
8413279800035,35.MIEL.AZAHAR.DORAY.350ML
3023290045657,57.KEFIR.TERRINA.NESTLE.150G
8410537200422,22.VINO.TINTO.EL.COTO.CRIANZA.2022
8480012040591,91.BOLSAS.CONGELACION.ZIP.20U.IFA
8410022118119,19.DONUTS.PISTACHO.2UNIDAD
8413178391290,90.JELLY.BEANS.85G
8413178391252,52.MEGA.SWEET.MIX.9OG
8413178391481,81.UNICORNS.VIDAL.90G
8413164027516,16.PIPAS.SALSA.LLAVE.ACIDAS.36G
8480012019252,52.BANDEJA.PREPARADO.DE.PAELLA.500G
8445291365155,55.ESPRESSO.ROAST.STARBUCKS.11
8480012048900,00.ATUN.CLARO.ACEITE.OLIVA.IFA
4036300010278,78.BUTTER.WITHOUTSALT.OLDENBURGER.250G
4036300010315,15.BUTTER.WITH.SALT.OLDENBURGER.250G
8480012047736,36.BEBIDA.DE.SOJA.IFA.1L
010000001,01.BARRA.ESPIGA.TRADICIONAL.250G
010000002,"02.BARRA.ESPIGA.TRAD,CENTENO.280G"
010000003,03.BARRA.PAN.265G
010000004,04.PAN.CENTENO.130G.2UNIDAD
010000005,05.BARRA.RUSTICA.VERITE.300G
010000006,06.TIERNECITO.45G.4UNIDAD
8413178391313,13.TUTTI.FRUTTI.VIDAL
8410500031275,75.YOPRO.PROTEINA.VANULLA.150G
8410500031282,82.YOPRO.PROTEINA.CHOCO.150G
8426617004248,48.OSITOS.DE.ORO.HARIBO.120G
8718951733435,35.SANEX.MINERAL.PROTECT
8411322245130,30.CHAMPOO.SECO.200ML.NELLY
8433295065591,91.CAMPU.SECO/ACON/FLORAL
8433295065607,06.CHAMPU.SECO.FRUTY.200ML
8433295092672,72.CHAMPU.SECO.MILKY.200ML
8480012028278,78.HELADO.SQABOR.CHOCOLATE./VAINILLA
8480012028247,47.HELADO.SABOR.NATA
8480012043240,40.HELADO.DE.CHOCOLATE.511G.IFA
8480012043196,96.HELADO.DE.STRACCIATELLA.495G.IFA
6225000592711,11.RANI.ORANGE.235ML
6225000592728,28.RANI.PEACH.235ML
6225000592735,35.RANI.PINEAPPLE.235ML
6225000592742,42.RANI.MANGO.235ML
8411090670004,04.DESPERADOS.MOJITO.500ML
8480012029701,01.ATUN.CLARO.GIRASOL.IFA.210G
4009233006076,76.SALAMI.CON.JAMON.BUITONI
8412600064382,82.TAKIS.SMOKIN.BBQ.80G
8436537528977,77.ENERDRINK.PASSION.RASPBERRY
8436537528991,91.ENERDRINK.BANANA.250ML
7340131601541,41.NOCCO.MIAMI.STRAWBERRY.330ML
7340131603279,79.NOCCO.MANGO.330ML
8410525235573,73.REGALIZ.GOURMET.BLACK.FINI
84198785,85.HALLS.MILD.SPEARMINT.32G
8000500310397,97.BISCUITS.NATELLA.TUBO.166G
8411859553500,00.PAJITAS.KECHUP.RISI
8411414015627,27.G/0%.MINI.DIGESTIVE.CHOCO.FLORBU.80G
8411414015610,10.G/0%.MINI.COOKIES.FLORBU.80G
5900020043818,18.BARRITA.FITNESS.PROTEIN.NESTLE
7340131605389,89.NOCCO.LIMON.MANZANZ.330ML
8411859562694,94.GUSANITOS.KECHUP.35G.RISI
8410537600727,27VINO.BLANCO.EL.COTO.75CL
8430017050163,63.TENEDOR.FORKS.REUTILIZABLE.100U
8410302406004,04.VINO.BLANCO.SEDOSO.SEMIDULCE.C.V.RIOJA
5000267025209,09.WISKY.BLACK.LABEL.20CL
5000267015200,00.WISKY.RED.LABEL.20CL
5010106113493,93.WISKY.BALLANTINES.20CL
8410406821000,"00.VINO.BLANCO.M/D.CACERES.37,5CL"
8410406321005,"05.VINO.TINTO.M/D.CACERES.37,5CL"
8410406621006,"06.VINO.ROSADO.M/D.CACERES.37,5CL"
8429102003320,20.BARAJAS.POKER.CAJA.PLASTICO
8435153303029,29.CUCHILLO.PACK2
8720181297694,94.AXE.EMERALD.GERANIUM.150ML
8720181555695,95.AXE.CHERRY.FIZZ.150ML
7420000144017,17.NECTAR.DE.PIÑA.CON.PULPA.500ML
7420000143010,10.NECTAR.MBARACUYA.CON.PULPA.500ML
081537200729,72.NATURA.ZUMO.MANZANA.320ML
7790387110234,34.YERBA.TARAGUI.500G
7790710334535,35.YERBA.OBSE.500G
7840078002284,84.YERBA.SELECTA.500G
8480012010761,61.GEL.DE.AFEITAR.IFA.200ML
8480012020173,73.GUANTES.MULTIUSOS.LATEX.T/L
8480012047941,27.PAÑUELO.DE.MENTOL.PACK10.IFA
8480012040454,54.AROZ.CHOCOLATE.BLANCO.IFA.128G
8410134027361,61.MERMELA.V.FEBRICA.PIÑA
8425779052760,60.KEBAB.WRAPS.MIRAFLOR
8480012011591,91.INSECTICIDA.CUCARACHAS.400ML
7622202370564,64.CHOCOLATE.MILKA.DAIM
8410261752006,06.VINO.TINTO.CRIANZA.75CL.M/D.CASTILLA
832697000793,79.VEGGIE.CHIPS.SAL.MARINA.57G
8410564001894,94.CHIPS.SALSA.APERITIVO
8435257074016,16.KEFIR.NATURAL.TARRINA.375G
8720181513565,65.SIGNAL.INTEGRAL.75G
8006540715291,91.AUSONIA.CLASSICA.DIA.12U
8001090134226,26.DODOT.AZUL.64.TOALLITAS
8410843035763,63.SALCHICHA.BIG.CLASSIC.ELPOZO
8410843118374,74.FRANKFURT.ORIGINAL.ELPOZO
8410014515254,54.COLACAO.SOBRE
8436048966817,17.CHIQUILIN.ENERGY.MINI.125G
8436848968028,28.FILIPINOS.SALTED.CARAMEL
8434165673823,23.CHOCO.F.CHOCO.MUERDOS.70G
